throws,avg
10459, 5258
10460, 5259
10461, 5260
10462, 5261
10463, 5262
10464, 5262
10465, 5262
10466, 5263
10467, 5264
10468, 5264
10469, 5264
10470, 5265
10471, 5266
10472, 5266
10473, 5267
10474, 5268
10475, 5269
10476, 5270
10477, 5270
10478, 5271
10479, 5272
10480, 5272
10481, 5272
10482, 5273
10483, 5273
10484, 5273
10485, 5273
10486, 5274
10487, 5274
10488, 5274
10489, 5274
10490, 5274
10491, 5274
10492, 5274
10493, 5275
10494, 5275
10495, 5275
10496, 5276
10497, 5276
10498, 5276
10499, 5276
10500, 5276
10501, 5277
10502, 5277
10503, 5277
10504, 5278
10505, 5278
10506, 5278
10507, 5278
10508, 5279
10509, 5280
10510, 5280
10511, 5280
10512, 5280
10513, 5280
10514, 5281
10515, 5281
10516, 5281
10517, 5281
10518, 5282
10519, 5283
10520, 5283
10521, 5283
10522, 5284
10523, 5284
10524, 5284
10525, 5285
10526, 5285
10527, 5285
10528, 5286
10529, 5287
10530, 5287
10531, 5288
10532, 5288
10533, 5288
10534, 5288
10535, 5289
10536, 5290
10537, 5291
10538, 5291
10539, 5291
10540, 5291
10541, 5292
10542, 5292
10543, 5292
10544, 5292
10545, 5293
10546, 5294
10547, 5295
10548, 5295
10549, 5295
10550, 5295
10551, 5295
10552, 5295
10553, 5296
10554, 5297
10555, 5297
10556, 5297
10557, 5298
10558, 5299
10559, 5300
10560, 5300
10561, 5300
10562, 5301
10563, 5302
10564, 5303
10565, 5303
10566, 5304
10567, 5305
10568, 5305
10569, 5306
10570, 5307
10571, 5308
10572, 5308
10573, 5308
10574, 5309
10575, 5310
10576, 5311
10577, 5312
10578, 5313
10579, 5313
10580, 5313
10581, 5313
10582, 5314
10583, 5315
10584, 5316
10585, 5317
10586, 5317
10587, 5318
10588, 5319
10589, 5320
10590, 5321
10591, 5322
10592, 5323
10593, 5324
10594, 5325
10595, 5326
10596, 5327
10597, 5327
10598, 5328
10599, 5328
10600, 5328
10601, 5328
10602, 5329
10603, 5330
10604, 5331
10605, 5331
10606, 5332
10607, 5332
10608, 5333
10609, 5333
10610, 5334
10611, 5334
10612, 5334
10613, 5335
10614, 5336
10615, 5336
10616, 5336
10617, 5336
10618, 5337
10619, 5338
10620, 5339
10621, 5340
10622, 5340
10623, 5341
10624, 5341
10625, 5341
10626, 5341
10627, 5342
10628, 5343
10629, 5343
10630, 5343
10631, 5343
10632, 5343
10633, 5344
10634, 5345
10635, 5346
10636, 5347
10637, 5347
10638, 5347
10639, 5348
10640, 5348
10641, 5348
10642, 5348
10643, 5348
10644, 5348
10645, 5348
10646, 5349
10647, 5349
10648, 5349
10649, 5350
10650, 5351
10651, 5351
10652, 5351
10653, 5351
10654, 5352
10655, 5352
10656, 5352
10657, 5352
10658, 5353
10659, 5353
10660, 5353
10661, 5353
10662, 5354
10663, 5354
10664, 5354
10665, 5355
10666, 5356
10667, 5356
10668, 5357
10669, 5357
10670, 5358
10671, 5358
10672, 5359
10673, 5360
10674, 5361
10675, 5361
10676, 5361
10677, 5362
10678, 5363
10679, 5364
10680, 5365
10681, 5366
10682, 5366
10683, 5367
10684, 5368
10685, 5369
10686, 5370
10687, 5370
10688, 5371
10689, 5372
10690, 5373
10691, 5374
10692, 5375
10693, 5376
10694, 5377
10695, 5378
10696, 5378
10697, 5379
10698, 5379
10699, 5380
10700, 5380
10701, 5381
10702, 5381
10703, 5382
10704, 5382
10705, 5382
10706, 5382
10707, 5382
10708, 5382
10709, 5383
10710, 5383
10711, 5384
10712, 5385
10713, 5385
10714, 5386
10715, 5387
10716, 5388
10717, 5388
10718, 5389
10719, 5389
10720, 5390
10721, 5391
10722, 5392
10723, 5392
10724, 5392
10725, 5392
10726, 5392
10727, 5393
10728, 5393
10729, 5394
10730, 5394
10731, 5395
10732, 5395
10733, 5395
10734, 5395
10735, 5395
10736, 5396
10737, 5397
10738, 5398
10739, 5398
10740, 5398
10741, 5398
10742, 5398
10743, 5399
10744, 5400
10745, 5401
10746, 5401
10747, 5402
10748, 5403
10749, 5403
10750, 5403
10751, 5403
10752, 5403
10753, 5403
10754, 5403
10755, 5404
10756, 5404
10757, 5405
10758, 5406
10759, 5407
10760, 5408
10761, 5409
10762, 5409
10763, 5410
10764, 5410
10765, 5410
10766, 5410
10767, 5410
10768, 5411
10769, 5412
10770, 5413
10771, 5413
10772, 5414
10773, 5415
10774, 5415
10775, 5416
10776, 5416
10777, 5417
10778, 5418
10779, 5418
10780, 5418
10781, 5418
10782, 5419
10783, 5420
10784, 5421
10785, 5421
10786, 5422
10787, 5423
10788, 5424
10789, 5425
10790, 5426
10791, 5427
10792, 5427
10793, 5427
10794, 5427
10795, 5428
10796, 5428
10797, 5429
10798, 5429
10799, 5429
10800, 5429
10801, 5429
10802, 5430
10803, 5431
10804, 5431
10805, 5432
10806, 5432
10807, 5432
10808, 5433
10809, 5434
10810, 5435
10811, 5435
10812, 5436
10813, 5436
10814, 5436
10815, 5436
10816, 5436
10817, 5437
10818, 5438
10819, 5439
10820, 5440
10821, 5440
10822, 5441
10823, 5441
10824, 5441
10825, 5442
10826, 5442
10827, 5443
10828, 5443
10829, 5444
10830, 5445
10831, 5446
10832, 5446
10833, 5447
10834, 5447
10835, 5447
10836, 5447
10837, 5448
10838, 5449
10839, 5450
10840, 5450
10841, 5451
10842, 5451
10843, 5451
10844, 5451
10845, 5451
10846, 5452
10847, 5452
10848, 5452
10849, 5452
10850, 5452
10851, 5453
10852, 5454
10853, 5454
10854, 5455
10855, 5456
10856, 5457
10857, 5457
10858, 5457
10859, 5457
10860, 5458
10861, 5458
10862, 5458
10863, 5458
10864, 5458
10865, 5459
10866, 5459
10867, 5459
10868, 5460
10869, 5461
10870, 5462
10871, 5463
10872, 5463
10873, 5464
10874, 5465
10875, 5466
10876, 5467
10877, 5467
10878, 5467
10879, 5468
10880, 5469
10881, 5470
10882, 5470
10883, 5470
10884, 5471
10885, 5471
10886, 5471
10887, 5472
10888, 5473
10889, 5474
10890, 5475
10891, 5476
10892, 5477
10893, 5477
10894, 5478
10895, 5479
10896, 5480
10897, 5480
10898, 5480
10899, 5480
10900, 5480
10901, 5480
10902, 5481
10903, 5482
10904, 5482
10905, 5482
10906, 5483
10907, 5484
10908, 5484
10909, 5484
10910, 5484
10911, 5485
10912, 5486
10913, 5487
10914, 5487
10915, 5488
10916, 5489
10917, 5489
10918, 5490
10919, 5491
10920, 5491
10921, 5492
10922, 5493
10923, 5494
10924, 5495
10925, 5495
10926, 5496
10927, 5496
10928, 5497
10929, 5498
10930, 5499
10931, 5499
10932, 5500
10933, 5500
10934, 5500
10935, 5500
10936, 5501
10937, 5501
10938, 5502
10939, 5503
10940, 5504
10941, 5505
10942, 5506
10943, 5506
10944, 5506
10945, 5507
10946, 5507
10947, 5507
10948, 5507
10949, 5508
10950, 5509
10951, 5510
10952, 5511
10953, 5511
10954, 5511
10955, 5511
10956, 5511
10957, 5511
10958, 5512
10959, 5512
10960, 5512
10961, 5512
10962, 5513
10963, 5514
10964, 5515
10965, 5515
10966, 5515
10967, 5515
10968, 5515
10969, 5516
10970, 5516
10971, 5517
10972, 5518
10973, 5518
10974, 5518
10975, 5519
10976, 5519
10977, 5519
10978, 5520
10979, 5520
10980, 5521
10981, 5522
10982, 5523
10983, 5523
10984, 5524
10985, 5524
10986, 5524
10987, 5524
10988, 5525
10989, 5526
10990, 5526
10991, 5527
10992, 5527
10993, 5527
10994, 5527
10995, 5528
10996, 5528
10997, 5529
10998, 5530
10999, 5530
11000, 5531
11001, 5532
11002, 5532
11003, 5532
11004, 5532
11005, 5533
11006, 5534
11007, 5534
11008, 5534
11009, 5535
11010, 5536
11011, 5536
11012, 5536
11013, 5537
11014, 5538
11015, 5539
11016, 5540
11017, 5541
11018, 5541
11019, 5542
11020, 5542
11021, 5543
11022, 5544
11023, 5545
11024, 5545
11025, 5545
11026, 5546
11027, 5547
11028, 5547
11029, 5547
11030, 5548
11031, 5548
11032, 5548
11033, 5548
11034, 5549
11035, 5550
11036, 5551
11037, 5551
11038, 5551
11039, 5551
11040, 5552
11041, 5553
11042, 5554
11043, 5555
11044, 5555
11045, 5555
11046, 5555
11047, 5556
11048, 5556
11049, 5557
11050, 5558
11051, 5559
11052, 5559
11053, 5560
11054, 5560
11055, 5561
11056, 5561
11057, 5562
11058, 5562
11059, 5563
11060, 5564
11061, 5565
11062, 5566
11063, 5566
11064, 5566
11065, 5567
11066, 5567
11067, 5567
11068, 5567
11069, 5568
11070, 5568
11071, 5568
11072, 5569
11073, 5569
11074, 5569
11075, 5569
11076, 5569
11077, 5570
11078, 5570
11079, 5570
11080, 5570
11081, 5571
11082, 5572
11083, 5573
11084, 5574
11085, 5575
11086, 5576
11087, 5576
11088, 5576
11089, 5577
11090, 5578
11091, 5579
11092, 5580
11093, 5581
11094, 5581
11095, 5581
11096, 5582
11097, 5583
11098, 5584
11099, 5584
11100, 5585
11101, 5586
11102, 5587
11103, 5587
11104, 5588
11105, 5588
11106, 5589
11107, 5589
11108, 5589
11109, 5589
11110, 5590
11111, 5591
11112, 5591
11113, 5591
11114, 5591
11115, 5591
11116, 5591
11117, 5592
11118, 5593
11119, 5594
11120, 5594
11121, 5594
11122, 5594
11123, 5594
11124, 5594
11125, 5595
11126, 5596
11127, 5597
11128, 5598
11129, 5598
11130, 5599
11131, 5600
11132, 5600
11133, 5601
11134, 5602
11135, 5603
11136, 5604
11137, 5605
11138, 5605
11139, 5606
11140, 5606
11141, 5606
11142, 5606
11143, 5606
11144, 5607
11145, 5608
11146, 5608
11147, 5608
11148, 5608
11149, 5608
11150, 5608
11151, 5609
11152, 5610
11153, 5610
11154, 5610
11155, 5610
11156, 5611
11157, 5612
11158, 5612
11159, 5612
11160, 5613
11161, 5614
11162, 5615
11163, 5615
11164, 5615
11165, 5615
11166, 5616
11167, 5616
11168, 5617
11169, 5618
11170, 5618
11171, 5618
11172, 5618
11173, 5619
11174, 5619
11175, 5620
11176, 5621
11177, 5622
11178, 5622
11179, 5623
11180, 5623
11181, 5624
11182, 5624
11183, 5625
11184, 5626
11185, 5627
11186, 5628
11187, 5629
11188, 5630
11189, 5631
11190, 5632
11191, 5632
11192, 5633
11193, 5634
11194, 5635
11195, 5636
11196, 5637
11197, 5638
11198, 5639
11199, 5640
11200, 5640
11201, 5641
11202, 5642
11203, 5642
11204, 5642
11205, 5643
11206, 5644
11207, 5644
11208, 5645
11209, 5645
11210, 5646
11211, 5647
11212, 5647
11213, 5647
11214, 5647
11215, 5647
11216, 5648
11217, 5648
11218, 5648
11219, 5649
11220, 5649
11221, 5649
11222, 5650
11223, 5651
11224, 5652
11225, 5653
11226, 5654
11227, 5654
11228, 5654
11229, 5655
11230, 5655
11231, 5656
11232, 5657
11233, 5658
11234, 5659
11235, 5659
11236, 5660
11237, 5660
11238, 5660
11239, 5660
11240, 5661
11241, 5661
11242, 5661
11243, 5662
11244, 5663
11245, 5663
11246, 5663
11247, 5663
11248, 5664
11249, 5665
11250, 5666
11251, 5667
11252, 5668
11253, 5668
11254, 5669
11255, 5669
11256, 5669
11257, 5670
11258, 5671
11259, 5672
11260, 5673
11261, 5673
11262, 5674
11263, 5675
11264, 5676
11265, 5677
11266, 5678
11267, 5679
11268, 5680
11269, 5680
11270, 5680
11271, 5681
11272, 5682
11273, 5683
11274, 5684
11275, 5685
11276, 5686
11277, 5687
11278, 5688
11279, 5689
11280, 5690
11281, 5691
11282, 5692
11283, 5693
11284, 5693
11285, 5693
11286, 5693
11287, 5693
11288, 5694
11289, 5695
11290, 5695
11291, 5695
11292, 5695
11293, 5695
11294, 5696
11295, 5696
11296, 5696
11297, 5697
11298, 5698
11299, 5698
11300, 5699
11301, 5700
11302, 5700
11303, 5700
11304, 5700
11305, 5700
11306, 5701
11307, 5701
11308, 5701
11309, 5701
11310, 5702
11311, 5703
11312, 5704
11313, 5705
11314, 5705
11315, 5705
11316, 5706
11317, 5707
11318, 5707
11319, 5708
11320, 5708
11321, 5708
11322, 5709
11323, 5709
11324, 5710
11325, 5711
11326, 5711
11327, 5711
11328, 5711
11329, 5711
11330, 5711
11331, 5712
11332, 5712
11333, 5712
11334, 5713
11335, 5713
11336, 5713
11337, 5713
11338, 5714
11339, 5714
11340, 5715
11341, 5715
11342, 5716
11343, 5717
11344, 5717
11345, 5718
11346, 5719
11347, 5719
11348, 5719
11349, 5719
11350, 5719
11351, 5720
11352, 5721
11353, 5721
11354, 5721
11355, 5721
11356, 5721
11357, 5721
11358, 5722
11359, 5723
11360, 5723
11361, 5723
11362, 5723
11363, 5723
11364, 5723
11365, 5723
11366, 5724
11367, 5724
11368, 5724
11369, 5725
11370, 5725
11371, 5726
11372, 5727
11373, 5727
11374, 5728
11375, 5729
11376, 5730
11377, 5731
11378, 5732
11379, 5732
11380, 5733
11381, 5733
11382, 5733
11383, 5733
11384, 5734
11385, 5735
11386, 5736
11387, 5737
11388, 5738
11389, 5739
11390, 5739
11391, 5739
11392, 5740
11393, 5741
11394, 5741
11395, 5742
11396, 5743
11397, 5744
11398, 5745
11399, 5746
11400, 5746
11401, 5746
11402, 5747
11403, 5748
11404, 5748
11405, 5749
11406, 5750
11407, 5751
11408, 5752
11409, 5753
11410, 5754
11411, 5755
11412, 5755
11413, 5756
11414, 5756
11415, 5757
11416, 5758
11417, 5759
11418, 5759
11419, 5760
11420, 5760
11421, 5761
11422, 5762
11423, 5762
11424, 5763
11425, 5764
11426, 5764
11427, 5764
11428, 5764
11429, 5764
11430, 5764
11431, 5764
11432, 5764
11433, 5764
11434, 5764
11435, 5764
11436, 5764
11437, 5765
11438, 5765
11439, 5766
11440, 5766
11441, 5766
11442, 5766
11443, 5766
11444, 5766
11445, 5766
11446, 5766
11447, 5766
11448, 5766
11449, 5766
11450, 5766
11451, 5766
11452, 5766
11453, 5766
11454, 5766
11455, 5767
11456, 5767
11457, 5768
11458, 5768
11459, 5769
11460, 5770
11461, 5771
11462, 5772
11463, 5772
11464, 5773
11465, 5773
11466, 5773
11467, 5773
11468, 5774
11469, 5775
11470, 5776
11471, 5776
11472, 5776
11473, 5776
11474, 5777
11475, 5777
11476, 5778
11477, 5778
11478, 5778
11479, 5779
11480, 5779
11481, 5780
11482, 5780
11483, 5781
11484, 5782
11485, 5782
11486, 5783
11487, 5784
11488, 5785
11489, 5785
11490, 5785
11491, 5786
11492, 5786
11493, 5787
11494, 5788
11495, 5788
11496, 5789
11497, 5789
11498, 5790
11499, 5790
11500, 5790
11501, 5791
11502, 5791
11503, 5792
11504, 5792
11505, 5793
11506, 5793
11507, 5793
11508, 5793
11509, 5794
11510, 5795
11511, 5796
11512, 5796
11513, 5796
11514, 5797
11515, 5797
11516, 5797
11517, 5797
11518, 5798
11519, 5799
11520, 5799
11521, 5800
11522, 5800
11523, 5801
11524, 5801
11525, 5801
11526, 5802
11527, 5803
11528, 5804
11529, 5805
11530, 5806
11531, 5806
11532, 5807
11533, 5808
11534, 5809
11535, 5810
11536, 5811
11537, 5812
11538, 5813
11539, 5814
11540, 5814
11541, 5815
11542, 5815
11543, 5816
11544, 5816
11545, 5817
11546, 5817
11547, 5818
11548, 5818
11549, 5819
11550, 5819
11551, 5819
11552, 5820
11553, 5821
11554, 5821
11555, 5822
11556, 5823
11557, 5824
11558, 5825
11559, 5826
11560, 5826
11561, 5827
11562, 5828
11563, 5828
11564, 5829
11565, 5830
11566, 5831
11567, 5831
11568, 5832
11569, 5833
11570, 5834
11571, 5835
11572, 5835
11573, 5836
11574, 5837
11575, 5838
11576, 5838
11577, 5838
11578, 5838
11579, 5838
11580, 5838
11581, 5838
11582, 5838
11583, 5839
11584, 5840
11585, 5841
11586, 5842
11587, 5843
11588, 5843
11589, 5843
11590, 5844
11591, 5845
11592, 5845
11593, 5845
11594, 5846
11595, 5847
11596, 5848
11597, 5849
11598, 5849
11599, 5849
11600, 5849
11601, 5849
11602, 5849
11603, 5850
11604, 5851
11605, 5851
11606, 5851
11607, 5851
11608, 5851
11609, 5851
11610, 5851
11611, 5851
11612, 5851
11613, 5851
11614, 5852
11615, 5852
11616, 5853
11617, 5854
11618, 5855
11619, 5856
11620, 5857
11621, 5858
11622, 5859
11623, 5859
11624, 5859
11625, 5860
11626, 5861
11627, 5861
11628, 5861
11629, 5862
11630, 5862
11631, 5862
11632, 5863
11633, 5864
11634, 5864
11635, 5865
11636, 5866
11637, 5867
11638, 5867
11639, 5868
11640, 5869
11641, 5869
11642, 5869
11643, 5870
11644, 5870
11645, 5871
11646, 5871
11647, 5872
11648, 5872
11649, 5873
11650, 5873
11651, 5873
11652, 5873
11653, 5873
11654, 5874
11655, 5875
11656, 5875
11657, 5876
11658, 5876
11659, 5877
11660, 5877
11661, 5878
11662, 5879
11663, 5879
11664, 5880
11665, 5881
11666, 5882
11667, 5882
11668, 5883
11669, 5884
11670, 5885
11671, 5886
11672, 5887
11673, 5888
11674, 5889
11675, 5890
11676, 5890
11677, 5891
11678, 5892
11679, 5893
11680, 5893
11681, 5894
11682, 5895
11683, 5896
11684, 5897
11685, 5897
11686, 5897
11687, 5897
11688, 5897
11689, 5898
11690, 5898
11691, 5898
11692, 5899
11693, 5899
11694, 5899
11695, 5899
11696, 5900
11697, 5901
11698, 5901
11699, 5902
11700, 5902
11701, 5902
11702, 5903
11703, 5903
11704, 5903
11705, 5903
11706, 5903
11707, 5904
11708, 5904
11709, 5905
11710, 5906
11711, 5906
11712, 5907
11713, 5908
11714, 5909
11715, 5909
11716, 5910
11717, 5910
11718, 5910
11719, 5911
11720, 5912
11721, 5913
11722, 5914
11723, 5914
11724, 5914
11725, 5914
11726, 5915
11727, 5915
11728, 5916
11729, 5917
11730, 5918
11731, 5918
11732, 5918
11733, 5919
11734, 5920
11735, 5920
11736, 5921
11737, 5922
11738, 5922
11739, 5922
11740, 5922
11741, 5922
11742, 5923
11743, 5923
11744, 5923
11745, 5924
11746, 5925
11747, 5926
11748, 5926
11749, 5927
11750, 5927
11751, 5928
11752, 5928
11753, 5928
11754, 5929
11755, 5930
11756, 5930
11757, 5930
11758, 5931
11759, 5931
11760, 5931
11761, 5932
11762, 5932
11763, 5933
11764, 5934
11765, 5934
11766, 5934
11767, 5935
11768, 5936
11769, 5937
11770, 5937
11771, 5938
11772, 5939
11773, 5940
11774, 5940
11775, 5940
11776, 5941
11777, 5941
11778, 5942
11779, 5942
11780, 5943
11781, 5943
11782, 5943
11783, 5943
11784, 5943
11785, 5944
11786, 5945
11787, 5945
11788, 5946
11789, 5947
11790, 5948
11791, 5948
11792, 5949
11793, 5950
11794, 5950
11795, 5951
11796, 5952
11797, 5952
11798, 5953
11799, 5954
11800, 5954
11801, 5954
11802, 5954
11803, 5955
11804, 5956
11805, 5957
11806, 5958
11807, 5958
11808, 5959
11809, 5959
11810, 5959
11811, 5960
11812, 5961
11813, 5962
11814, 5963
11815, 5963
11816, 5964
11817, 5965
11818, 5966
11819, 5966
11820, 5967
11821, 5968
11822, 5968
11823, 5969
11824, 5969
11825, 5969
11826, 5969
11827, 5969
11828, 5970
11829, 5970
11830, 5970
11831, 5970
11832, 5971
11833, 5971
11834, 5971
11835, 5971
11836, 5972
11837, 5973
11838, 5974
11839, 5974
11840, 5975
11841, 5975
11842, 5976
11843, 5977
11844, 5978
11845, 5978
11846, 5978
11847, 5979
11848, 5980
11849, 5980
11850, 5981
11851, 5981
11852, 5982
11853, 5983
11854, 5984
11855, 5985
11856, 5985
11857, 5986
11858, 5986
11859, 5987
11860, 5988
11861, 5989
11862, 5990
11863, 5990
11864, 5991
11865, 5992
11866, 5992
11867, 5993
11868, 5994
11869, 5994
11870, 5995
11871, 5995
11872, 5995
11873, 5995
11874, 5995
11875, 5996
11876, 5997
11877, 5998
11878, 5998
11879, 5998
11880, 5999
11881, 5999
11882, 5999
11883, 6000
11884, 6000
11885, 6000
11886, 6000
11887, 6001
11888, 6002
11889, 6003
11890, 6003
11891, 6004
11892, 6004
11893, 6005
11894, 6005
11895, 6006
11896, 6007
11897, 6008
11898, 6009
11899, 6010
11900, 6010
11901, 6010
11902, 6011
11903, 6011
11904, 6012
11905, 6013
11906, 6013
11907, 6014
11908, 6014
11909, 6015
11910, 6015
11911, 6016
11912, 6016
11913, 6017
11914, 6017
11915, 6018
11916, 6018
11917, 6018
11918, 6019
11919, 6020
11920, 6020
11921, 6021
11922, 6022
11923, 6023
11924, 6023
11925, 6024
11926, 6024
11927, 6024
11928, 6024
11929, 6025
11930, 6025
11931, 6026
11932, 6026
11933, 6027
11934, 6028
11935, 6028
11936, 6029
11937, 6030
11938, 6031
11939, 6031
11940, 6031
11941, 6031
11942, 6031
11943, 6031
11944, 6031
11945, 6031
11946, 6031
11947, 6032
11948, 6033
11949, 6033
11950, 6034
11951, 6034
11952, 6035
11953, 6035
11954, 6036
11955, 6036
11956, 6037
11957, 6038
11958, 6038
11959, 6038
11960, 6038
11961, 6038
11962, 6039
11963, 6039
11964, 6039
11965, 6039
11966, 6039
11967, 6039
11968, 6039
11969, 6040
11970, 6040
11971, 6040
11972, 6041
11973, 6042
11974, 6043
11975, 6044
11976, 6045
11977, 6046
11978, 6046
11979, 6047
11980, 6047
11981, 6048
11982, 6049
11983, 6049
11984, 6050
11985, 6050
11986, 6051
11987, 6052
11988, 6052
11989, 6052
11990, 6052
11991, 6053
11992, 6053
11993, 6054
11994, 6055
11995, 6055
11996, 6055
11997, 6055
11998, 6055
11999, 6055
12000, 6055
12001, 6056
12002, 6057
12003, 6057
12004, 6058
12005, 6058
12006, 6058
12007, 6058
12008, 6059
12009, 6060
12010, 6060
12011, 6061
12012, 6061
12013, 6061
12014, 6061
12015, 6062
12016, 6062
12017, 6062
12018, 6063
12019, 6064
12020, 6065
12021, 6065
12022, 6065
12023, 6066
12024, 6067
12025, 6068
12026, 6068
12027, 6068
12028, 6069
12029, 6069
12030, 6070
12031, 6071
12032, 6072
12033, 6073
12034, 6074
12035, 6074
12036, 6075
12037, 6075
12038, 6075
12039, 6075
12040, 6076
12041, 6076
12042, 6076
12043, 6077
12044, 6078
12045, 6078
12046, 6078
12047, 6078
12048, 6078
12049, 6078
12050, 6078
12051, 6079
12052, 6079
12053, 6080
12054, 6081
12055, 6082
12056, 6082
12057, 6082
12058, 6082
12059, 6083
12060, 6083
12061, 6083
12062, 6083
12063, 6084
12064, 6084
12065, 6085
12066, 6085
12067, 6086
12068, 6087
12069, 6088
12070, 6089
12071, 6089
12072, 6089
12073, 6089
12074, 6090
12075, 6090
12076, 6091
12077, 6092
12078, 6093
12079, 6094
12080, 6095
12081, 6096
12082, 6097
12083, 6097
12084, 6098
12085, 6098
12086, 6099
12087, 6100
12088, 6101
12089, 6101
12090, 6102
12091, 6103
12092, 6103
12093, 6104
12094, 6105
12095, 6105
12096, 6105
12097, 6105
12098, 6106
12099, 6107
12100, 6108
12101, 6109
12102, 6110
12103, 6111
12104, 6112
12105, 6113
12106, 6114
12107, 6114
12108, 6114
12109, 6114
12110, 6114
12111, 6115
12112, 6115
12113, 6115
12114, 6115
12115, 6116
12116, 6117
12117, 6118
12118, 6118
12119, 6118
12120, 6119
12121, 6120
12122, 6121
12123, 6122
12124, 6123
12125, 6124
12126, 6124
12127, 6124
12128, 6124
12129, 6124
12130, 6124
12131, 6125
12132, 6126
12133, 6127
12134, 6128
12135, 6128
12136, 6128
12137, 6129
12138, 6130
12139, 6131
12140, 6131
12141, 6131
12142, 6132
12143, 6133
12144, 6133
12145, 6134
12146, 6135
12147, 6136
12148, 6136
12149, 6137
12150, 6137
12151, 6137
12152, 6138
12153, 6139
12154, 6140
12155, 6140
12156, 6140
12157, 6141
12158, 6142
12159, 6142
12160, 6142
12161, 6143
12162, 6144
12163, 6145
12164, 6145
12165, 6145
12166, 6145
12167, 6146
12168, 6147
12169, 6147
12170, 6148
12171, 6149
12172, 6149
12173, 6149
12174, 6150
12175, 6150
12176, 6150
12177, 6150
12178, 6150
12179, 6151
12180, 6151
12181, 6151
12182, 6152
12183, 6152
12184, 6152
12185, 6153
12186, 6154
12187, 6154
12188, 6155
12189, 6155
12190, 6156
12191, 6156
12192, 6156
12193, 6157
12194, 6158
12195, 6159
12196, 6159
12197, 6159
12198, 6159
12199, 6159
12200, 6159
12201, 6159
12202, 6160
12203, 6160
12204, 6160
12205, 6161
12206, 6161
12207, 6161
12208, 6161
12209, 6161
12210, 6161
12211, 6161
12212, 6161
12213, 6162
12214, 6162
12215, 6162
12216, 6163
12217, 6164
12218, 6165
12219, 6166
12220, 6166
12221, 6167
12222, 6168
12223, 6168
12224, 6168
12225, 6168
12226, 6169
12227, 6170
12228, 6170
12229, 6171
12230, 6171
12231, 6172
12232, 6173
12233, 6174
12234, 6174
12235, 6175
12236, 6176
12237, 6177
12238, 6177
12239, 6177
12240, 6177
12241, 6178
12242, 6178
12243, 6179
12244, 6179
12245, 6179
12246, 6180
12247, 6181
12248, 6182
12249, 6183
12250, 6183
12251, 6183
12252, 6184
12253, 6184
12254, 6184
12255, 6184
12256, 6185
12257, 6185
12258, 6185
12259, 6186
12260, 6186
12261, 6186
12262, 6187
12263, 6188
12264, 6189
12265, 6190
12266, 6191
12267, 6192
12268, 6192
12269, 6193
12270, 6194
12271, 6194
12272, 6195
12273, 6196
12274, 6197
12275, 6197
12276, 6197
12277, 6198
12278, 6198
12279, 6199
12280, 6199
12281, 6199
12282, 6199
12283, 6200
12284, 6200
12285, 6200
12286, 6200
12287, 6201
12288, 6202
12289, 6202
12290, 6203
12291, 6204
12292, 6205
12293, 6206
12294, 6206
12295, 6206
12296, 6206
12297, 6206
12298, 6207
12299, 6208
12300, 6209
12301, 6209
12302, 6209
12303, 6209
12304, 6209
12305, 6210
12306, 6210
12307, 6210
12308, 6211
12309, 6211
12310, 6211
12311, 6211
12312, 6211
12313, 6212
12314, 6212
12315, 6212
12316, 6212
12317, 6212
12318, 6213
12319, 6213
12320, 6213
12321, 6214
12322, 6214
12323, 6214
12324, 6214
12325, 6214
12326, 6215
12327, 6215
12328, 6215
12329, 6215
12330, 6216
12331, 6217
12332, 6217
12333, 6217
12334, 6217
12335, 6218
12336, 6219
12337, 6220
12338, 6221
12339, 6221
12340, 6222
12341, 6223
12342, 6223
12343, 6223
12344, 6224
12345, 6224
12346, 6225
12347, 6226
12348, 6227
12349, 6228
12350, 6229
12351, 6229
12352, 6229
12353, 6229
12354, 6229
12355, 6229
12356, 6229
12357, 6229
12358, 6229
12359, 6230
12360, 6231
12361, 6231
12362, 6231
12363, 6232
12364, 6233
12365, 6233
12366, 6233
12367, 6233
12368, 6234
12369, 6234
12370, 6235
12371, 6235
12372, 6236
12373, 6236
12374, 6236
12375, 6237
12376, 6238
12377, 6239
12378, 6240
12379, 6241
12380, 6241
12381, 6242
12382, 6243
12383, 6244
12384, 6245
12385, 6246
12386, 6246
12387, 6247
12388, 6247
12389, 6248
12390, 6249
12391, 6249
12392, 6250
12393, 6251
12394, 6251
12395, 6252
12396, 6252
12397, 6252
12398, 6253
12399, 6254
12400, 6255
12401, 6256
12402, 6257
12403, 6258
12404, 6258
12405, 6258
12406, 6259
12407, 6259
12408, 6260
12409, 6260
12410, 6261
12411, 6262
12412, 6263
12413, 6263
12414, 6263
12415, 6264
12416, 6265
12417, 6265
12418, 6266
12419, 6266
12420, 6266
12421, 6266
12422, 6266
12423, 6267
12424, 6267
12425, 6268
12426, 6269
12427, 6269
12428, 6270
12429, 6270
12430, 6271
12431, 6272
12432, 6273
12433, 6274
12434, 6275
12435, 6275
12436, 6276
12437, 6276
12438, 6277
12439, 6277
12440, 6278
12441, 6279
12442, 6279
12443, 6280
12444, 6281
12445, 6282
12446, 6282
12447, 6282
12448, 6282
12449, 6282
12450, 6283
12451, 6283
12452, 6283
12453, 6283
12454, 6283
12455, 6283
12456, 6283
12457, 6283
